,0
1354,7732.18209709578
1355,2725.9113206077554
1356,10460.657183663106
1357,5585.329038387829
1358,710.3185324972319
1359,8323.535063117584
1360,12334.570180427783
1361,11724.797834308225
1362,6616.678484888668
1363,5528.570756019954
1364,10866.558351777969
1365,9791.470449650666
1366,12700.556790419929
1367,11410.089615463947
1368,11700.789391100603
1369,12583.450090062639
1370,10902.134948869974
1371,12286.247449592556
1372,8699.611999840456
1373,10033.937515947446
1374,11775.728422556775
1375,5445.207341635066
1376,2055.6536040635197
1377,10261.56718316212
1378,12795.830414447168
1379,13165.092097932951
1380,11219.669020477251
1381,13097.25778548264
1382,3813.467648661464
1383,8505.233822168897
1384,6121.416423670267
1385,1256.0353882275094
1386,13295.257739821285
1387,8883.384760210405
1388,3184.235962220377
1389,1536.5677325140425
1390,11683.407047490287
1391,5383.377505410377
1392,1646.7276523675803
1393,10875.668733138176
1394,8997.631256092856
1395,11931.54017192448
1396,9285.916769066715
1397,6821.214518939502
1398,9351.294056931065
1399,9520.595078484073
1400,5339.278033258337
1401,10807.592201143341
1402,10678.090399628723
1403,10914.165143491273
1404,10288.835904089563
1405,10991.958631718422
1406,9914.790907780087
1407,6337.983826922087
1408,10717.599763677095
1409,10101.11820620751
1410,6326.571937751912
1411,13226.748751160276
1412,5756.705933484817
1413,12447.608765506364
1414,3485.328064734727
1415,11470.733090948073
1416,11620.672304036045
1417,6982.641029887068
1418,2490.5902546596426
1419,6030.040424643056
1420,9985.644606004056
1421,11322.846802458656
1422,10251.837440094534
1423,10465.922557748958
1424,12356.162297791396
1425,9018.297069521283
1426,714.7125119011113
1427,4372.568061841556
1428,12540.845521107683
1429,6698.123709886955
1430,11728.635738415232
1431,12500.11100917911
1432,12507.161980031058
1433,8063.701585511972
1434,6426.127035183606
1435,6343.312141923328
1436,8856.335024845583
1437,9949.510458971814
1438,6413.746683273273
1439,8704.705533084176
1440,10144.564519746016
1441,12156.530034939915
1442,12443.96286220995
1443,12676.944071727057
1444,11420.513205790185
1445,9892.474401138872
1446,1755.9221988729582
1447,2636.112667549748
1448,12967.458942334672
1449,10674.490456761238
1450,11693.845100870934
1451,13114.969351771633
1452,8790.62005955699
1453,7278.315737057766
1454,3587.0063655491895
1455,2287.881295647741
1456,9563.650229416882
1457,9409.579084340794
1458,12633.40255068557
1459,8182.296322176316
1460,12754.977243849828
1461,1280.059944503142
1462,8091.262006671241
1463,2870.888904251007
1464,12848.412921034558
1465,8273.868956443155
1466,11852.988127355466
1467,8108.120780171083
1468,7045.561045862894
1469,12632.375810050768
1470,9997.620319338053
1471,9071.283524194963
1472,6625.039492865766
1473,7652.234697969236
1474,7573.036719474158
1475,11488.953027257532
1476,10708.578768899679
1477,7739.508014059281
1478,8850.963940752734
1479,5999.825069716506
1480,8917.506718213117
1481,13133.952877829433
1482,13047.169927626446
1483,7251.106607018733
1484,2996.7159519195993
1485,12595.328475459051
1486,13248.124456782574
1487,7147.994624516148
1488,11116.067049560863
1489,8051.161155293457
1490,11481.07993615997
1491,11105.030655902614
1492,7512.025202218849
1493,9002.031955130926
1494,3251.5241190594543
1495,11050.5474643279
1496,10489.780275435243
1497,12215.262537973897
1498,10486.408849999088
1499,11346.528089444373
1500,11614.936129924476
1501,7124.154627956211
1502,9399.141551273082
1503,10506.083723807382
1504,8601.132560611868
1505,10526.355357253504
1506,5187.890739077356
1507,10980.771362703214
1508,13212.903181044181
1509,10202.325671875413
1510,9054.352229633936
1511,4215.949761219529
1512,8955.675375891378
1513,10233.26303654665
1514,13282.275155459058
1515,9449.347350298893
1516,11013.774246917137
1517,8800.513249930687
1518,3060.1879035609977
1519,6727.4681636929545
1520,13063.434769987267
1521,12776.179000404401
1522,8963.347748776938
1523,10188.459394310596
1524,4372.840212037557
1525,10730.395935312505
1526,10422.664148757096
1527,5099.017528880936
1528,13196.293482936944
1529,6316.029679189759
1530,8642.725437791438
1531,6600.484375550478
1532,12162.226967713843
1533,10354.228729072225
1534,7303.463712500972
1535,5355.500594917725
1536,4501.560325609917
1537,9111.866131768124
1538,7764.08014958052
1539,4797.9217922209145
1540,1574.0653872688094
1541,11406.703852177376
1542,12733.944823354743
1543,12239.403860526158
1544,1668.8936805489666
1545,12813.02183295582
1546,12111.047379072545
1547,8147.739810765593
1548,12771.445622724304
1549,8972.224743999133
1550,5563.122257860313
1551,12390.597115452012
1552,10163.953041338214
1553,11283.779018573918
1554,5377.6403299867825
1555,7869.627661178291
1556,5835.252833106857
1557,10325.931608293686
1558,10841.04646382515
1559,5203.021581042705
1560,9798.212170291263
1561,12332.417707160723
1562,4676.053815694183
1563,5655.757577895612
1564,10544.147796352408
1565,13108.009410868395
1566,8846.34433601809
1567,12137.330278402658
1568,12281.298263182352
1569,11590.488982186487
1570,6521.655352100555
1571,9714.699908282419
1572,10336.0118915407
1573,11846.554359873593
1574,9098.86914439553
1575,12855.760267157028
1576,4855.305356057983
1577,13268.70178660277
1578,7896.308926385912
1579,8091.868197611151
1580,13029.793610693496
1581,11815.743798097357
1582,10886.471382881604
1583,7868.8740295076195
1584,7385.7843573330565
1585,9698.666589854936
1586,12380.725967531112
1587,5260.247152098468
1588,11059.851337688051
1589,9983.811303032722
1590,7845.32067591649
1591,1538.4781262779254
1592,6968.336817412158
1593,11914.548016119305
1594,8106.703330369493
1595,13301.437823958739
1596,11676.863812285332
1597,11822.486366801064
1598,9978.287777469004
1599,4479.823715862474
1600,3715.051282151573
1601,4497.466331027906
1602,9358.025936443095
1603,1349.856733511092
1604,11879.793159597684
1605,12506.928939671345
1606,12221.309509269184
1607,4845.227586935359
1608,9268.621915532649
1609,11909.261003936022
1610,13260.695046525232
1611,4892.699749100867
1612,12716.075252960718
1613,7929.8001751897045
1614,9722.573845917123
1615,9016.977888609059
1616,10417.727622044165
1617,10016.730384966011
1618,11105.39498121798
1619,7713.945047660899
1620,9421.652208455711
1621,8115.732077959428
1622,7231.578065428452
1623,11485.31321046522
1624,12975.67011477806
1625,7414.333775604677
1626,2244.659764225928
1627,12033.481131064349
1628,2525.7539721099974
1629,5353.640889834885
1630,7504.632942972548
1631,8103.113114412324
1632,8204.258062754277
1633,10557.541684453412
1634,5150.152102645288
1635,7077.211090357139
1636,13315.770799938553
1637,5414.191337745703
1638,10127.678836858291
1639,12224.110150738572
1640,9929.546257232563
1641,9605.757594565957
1642,9878.841519144042
1643,2050.225190699331
1644,11122.547417726108
1645,8979.321495518261
1646,11046.083369449481
1647,11502.708352930185
1648,7403.977092598052
1649,12901.383456912334
1650,1080.516035317921
1651,12343.313427461075
1652,11436.253237237499
1653,4772.628830597514
1654,8857.915499617968
1655,10995.34622856207
1656,13077.48739674305
1657,8126.549575002473
1658,6049.721760809002
1659,5628.160274100361
1660,5001.28092545338
1661,8544.760045174658
1662,5345.879444803374
1663,5407.787682377345
1664,8625.363399731423
1665,9261.093259085992
1666,12015.372314819353
1667,3026.0345440812107
1668,10799.362837750406
1669,11060.16110576378
1670,6539.438250352608
1671,11474.628292865173
1672,6672.104835899441
1673,9563.069078835784
1674,5067.162833391165
1675,10464.328773638812
1676,7335.951806909252
1677,9450.364457972446
1678,8823.381739286871
1679,9347.470718849332
1680,7314.11756765833
1681,8093.164080958545
1682,5044.667832248577
1683,5500.028622398633
1684,12915.873454675233
1685,10113.104659878987
1686,12428.526139722613
1687,7598.272444797986
1688,8940.997240884726
1689,10562.93713365408
1690,7654.753521579908
1691,12913.914305833889
1692,13169.72780469067
1693,12381.674978579575
1694,5970.8888698042865
1695,11453.583425773602
1696,10820.329033526701
1697,12704.868404695764
1698,10746.873031650093
1699,9444.251278477157
1700,7875.5668060711805
1701,9677.424928480183
1702,12535.416580754552
1703,12645.950786587984
1704,3220.669448942552
1705,5885.68500219183
1706,6449.600960662762
1707,5006.512176998855
1708,2263.364611894793
1709,5635.352186379417
1710,11759.137065095025
1711,7625.579891755133
1712,6258.005602414586
1713,4312.559841741432
1714,10711.05278953135
1715,10677.309456424364
1716,12513.687823452767
1717,7208.2795026099875
1718,8773.853967240277
1719,6708.336408598112
1720,10133.365626746356
1721,13079.929545254621
1722,8870.289804345246
1723,13291.776093332683
1724,13206.803321969466
1725,11763.52022146889
1726,2001.1585245968545
1727,5744.750542919104
1728,3514.224258020613
1729,12124.454539211396
1730,13077.798937174864
1731,10619.632322263222
1732,5933.203286101758
1733,11048.957661602657
1734,5855.766701718141
1735,8049.357527238002
1736,5308.35317476254
1737,9258.869853582166
1738,12065.462761301913
1739,2363.2709051106044
1740,12764.227595639055
1741,7980.119891015856
1742,4471.773446029528
1743,9433.20829460262
1744,7011.429500380659
1745,9262.491571180562
1746,10861.35796236295
1747,10016.992158773717
1748,11845.372609227215
1749,11856.285619716362
1750,9640.153412243379
1751,9254.715355107104
1752,8788.603204554136
1753,9634.334429028602
1754,11393.99926483013
1755,1026.693403705551
1756,6994.600060494727
1757,7671.052214061577
1758,11178.274529762599
1759,10447.533322624065
1760,5354.070810629555
1761,10203.414045641082
1762,10385.802821195943
1763,2895.283225467494
1764,9355.94998948259
1765,11181.554210588589
1766,5205.581868293556
1767,10721.036273373193
1768,7194.915407168666
1769,11869.559215414843
1770,12705.185471488025
1771,5473.444650869406
1772,11961.189946291674
1773,12085.245229894103
1774,8999.02496200168
1775,11476.091509849633
1776,12790.116249848965
1777,4334.168244109335
1778,12594.106279456273
1779,7223.733130552354
1780,1336.276998445998
1781,6243.168971670883
1782,13222.881096539659
1783,6233.0494714733695
1784,10721.447502255985
1785,8205.796197395766
1786,8168.417193970202
1787,6778.392059789139
1788,9807.126848471637
1789,6267.523542850334
1790,9692.874525035148
1791,8861.381423131274
1792,6635.072665081016
1793,7036.357345254187
1794,7809.313771372422
1795,10336.770701202342
1796,12716.222763884269
1797,4368.67371333964
1798,10587.79614391684
1799,7783.218598446131
1800,4533.671419975934
1801,5833.04474778309
1802,8042.253498380635
1803,7270.268440371715
1804,12335.180623034366
1805,10170.194172664658
1806,5157.418995844469
1807,870.1800065191425
1808,13152.062533605253
1809,9764.802161941181
1810,9104.100798739071
1811,12516.240137070465
1812,3461.6115108915214
1813,8115.7443143156515
1814,8048.014961159787
1815,8029.642284156838
1816,1767.465622116451
1817,8069.291881345259
1818,10913.516001524245
1819,12369.602338943352
1820,6231.986441662687
1821,6150.9746311444005
1822,12888.125357536594
1823,9162.036196917517
1824,9026.009848755479
1825,12736.538385631691
1826,13291.965071859284
1827,9902.057833723436
1828,920.5662508933915
1829,5896.163862269184
1830,6423.5950901787955
1831,8717.03812248544
1832,12981.860558605807
1833,10605.65552229733
1834,10973.950118575136
1835,9814.913580692677
1836,9296.98164588626
1837,12841.480874199058
1838,1261.4017330495294
1839,10382.125587582372
1840,4882.15356314119
1841,12414.934095667913
1842,8534.28573386336
1843,10511.33826497949
1844,7672.344916372659
1845,10257.992682762479
1846,3483.746852199615
1847,12012.518196004212
1848,10876.08463443334
1849,13291.26743883555
1850,10052.904412137284
1851,10140.616897996026
1852,6172.297271339796
1853,8134.614712836949
1854,7615.571243490649
1855,7031.299640431111
1856,10435.683509332363
1857,12414.953398200958
1858,10669.864433747452
1859,10367.16214002984
1860,12729.483580461705
1861,11626.152574861526
1862,12337.933303857377
1863,11851.057536380184
1864,8872.301658431898
1865,9177.70648622789
1866,9813.294365519663
1867,8559.631512927432
1868,3885.5961500131375
1869,11741.107031823713
1870,8878.960893621546
1871,11555.277680036941
1872,9913.883055559432
1873,12425.857689970479
1874,12358.974969225717
1875,11099.548228127898
1876,5999.5833105591955
1877,9919.332975990048
1878,7332.217057239546
1879,11461.575741903456
1880,10613.963586184514
1881,6196.605098244291
1882,8083.590223985457
1883,4695.3376067215795
1884,10369.070277349621
1885,12242.084622385803
1886,7399.027559555333
1887,10924.178288087405
1888,11632.03811665207
1889,5131.633082979162
1890,7234.565643981333
1891,5625.971371067813
1892,8769.163079461645
1893,3429.3911362201684
1894,7728.460183962248
1895,7495.240763102294
1896,7089.5431297594405
1897,4726.953073825521
1898,6964.555059465886
1899,5293.7610265855255
1900,8450.322810268084
1901,10445.026904367724
1902,1411.6570148482097
1903,4900.798003070153
1904,4812.451335418863
1905,11535.148148721608
1906,8842.587810307341
1907,5337.62053794747
1908,6817.916606233452
1909,13042.064496986794
1910,6758.613576872892
1911,8865.26808482394
1912,10405.758098605947
1913,12558.116579788277
1914,8028.103549945871
1915,12489.270616927399
1916,12262.111427688898
1917,13042.442236539602
1918,7982.26497645284
1919,9372.486045444617
1920,7671.2394288492305
1921,5635.8980204668005
1922,8061.914657372553
1923,12725.855418308272
1924,11478.513020651673
1925,8308.298132419039
1926,7386.890783324202
1927,4219.248993973881
1928,7590.682943157794
1929,10648.320865869686
1930,9144.97881276755
1931,10112.963729992569
1932,11503.928636649405
1933,10147.085672021036
1934,13128.969411880436
1935,9279.539041248869
1936,6382.8994538284815
1937,11031.739490775857
1938,5638.965067043411
1939,13053.2558305345
1940,7109.274135629328
1941,3306.9488880271233
1942,10070.81427015653
1943,8094.429225468655
1944,10298.986060420593
1945,9521.28987610318
1946,10807.47925433449
1947,9018.63446973685
1948,12162.098340439483
1949,8779.684448781867
1950,2486.385603494862
1951,12855.163320676007
1952,12715.998471635992
1953,2118.7254435201166
1954,6076.2951060468695
1955,4432.033955833394
1956,12538.40420181395
1957,10257.370255655236
1958,9988.259294603587
1959,9114.265231155472
1960,7426.265610136918
1961,12270.718354562363
1962,13301.608777185582
1963,8391.470820774412
1964,7955.105433127615
1965,9943.030801406825
1966,10986.952621446402
1967,9589.21951641374
1968,5146.130100013984
1969,5402.69348612026
1970,9317.573996410461
1971,10020.586128932382
1972,8717.290832633273
1973,8074.710612581217
1974,4178.212575311821
1975,3519.1991671989463
1976,11631.274865362966
1977,8489.138582578651
1978,12884.216216488023
1979,3085.380982909609
1980,9942.78292151295
1981,12556.598170974985
1982,9020.870030296619
1983,4159.395459745692
1984,2938.670944185542
1985,11616.489230369032
1986,10289.78714858307
1987,6308.945145789697
1988,11742.137584865035
1989,5991.680420578373
1990,4365.472866136969
1991,1243.804737399215
1992,4817.622622461868
1993,3399.7829101387433
1994,5008.7447776854615
1995,12465.906195118983
1996,10494.120787944965
1997,10902.718921539248
1998,4439.784244637092
1999,10703.864679782258
2000,6175.923479199121
2001,8973.425920087064
2002,12203.031021334316
2003,11939.643784661383
2004,7175.170838323781
2005,3720.9681102494483
2006,5950.010975474033
2007,7290.928192792781
2008,11509.496049839085
2009,12048.506049616664
2010,12621.810615045835
2011,6786.114969780696
2012,12218.377580328337
2013,5682.092401050593
2014,978.2166230610042
2015,9205.433929152932
2016,12508.838415126784
2017,7383.524425268712
2018,10130.589706707142
2019,8484.580801092487
2020,8811.178043476619
2021,12765.018777303554
2022,6054.99565374432
2023,2937.066767609276
2024,9012.410688062868
2025,7684.108325515467
2026,6257.122702694503
2027,9018.688585908243
2028,11255.74333078485
2029,10652.351848023782
2030,12274.957800443055
2031,10356.9479709001
2032,4555.391527724934
2033,6753.907753893796
2034,12240.952698750516
2035,13128.217247532755
2036,11418.509534955861
2037,9128.170788005935
2038,2236.036705900812
2039,10162.267424614793
2040,8192.589002888593
2041,5414.442599289268
2042,5988.332126731788
2043,8527.955451279087
2044,3774.465058138392
2045,8596.638475738664
2046,11197.764870068657
2047,12109.202552699851
2048,8511.869557141023
2049,8166.34864043582
2050,10268.100467634496
2051,10191.68776616483
2052,9176.493942984098
2053,3479.2937633248275
2054,10509.604591871625
2055,3648.4639653999134
2056,10199.981608457365
2057,10090.640902764555
2058,8687.101007394056
2059,3701.568828129415
2060,10058.434054650483
2061,10375.362897032128
2062,9363.911640573753
2063,12459.312062016365
2064,8958.861900965177
2065,6557.3808028084
2066,596.0977525712794
2067,11340.836640520642
2068,2787.977848427304
2069,10436.410379098585
2070,8751.0272160454
2071,10139.446239111312
2072,11819.53302698319
2073,12219.102855546982
2074,12331.184521925567
2075,5827.265978724076
2076,1918.3096710010125
2077,2714.855900778813
2078,8888.829964932569
2079,9410.932112959073
2080,6029.931978704902
2081,7189.337907374715
2082,12313.12400711716
2083,10643.352538901658
2084,7476.17292050475
2085,12309.2972210919
2086,12181.98268503964
2087,11862.415999330135
2088,11182.471197543771
2089,10715.927290305803
2090,9924.468420174135
2091,7940.206804331669
2092,8506.07484069081
2093,9612.93014074868
2094,7610.802693155968
2095,13300.636587627123
2096,12563.048590114502
2097,2996.1728704732304
2098,9224.581210914608
2099,6239.0941091351915
2100,10494.747431890406
2101,8644.993771221618
2102,9200.385235463664
2103,7882.815681473825
2104,8483.118716260618
2105,12191.46201222688
2106,9265.626488628383
2107,12491.740825137893
2108,12222.11259433
2109,3156.618867181775
2110,12849.68369515606
2111,12098.187205792843
2112,12170.191588605405
2113,10014.84389656313
2114,11029.048676415783
2115,11183.821077953273
2116,6675.325311124924
2117,5731.9964748079465
2118,8552.772921945685
2119,9335.957093671537
2120,6230.663000781474
2121,3946.0621387756332
2122,1778.999752238786
2123,9696.281643423683
2124,7013.374693459704
2125,12140.237732002555
2126,5199.394221110195
2127,7936.68381275536
2128,5748.663899172854
2129,8234.33918574778
2130,5606.852560350863
2131,6037.742872950859
2132,9411.982815429425
2133,9751.963680793522
2134,7318.065705097349
2135,1074.7036745481294
2136,13221.143482470168
2137,9437.31696266788
2138,9035.869644739772
2139,9436.635855768673
2140,10182.666826870542
2141,3472.5912245385302
2142,7665.146570574451
2143,10139.898192236666
2144,3918.4171826635156
2145,2168.613163399234
2146,12901.989550073082
2147,11738.869288937616
2148,3966.3091167874104
2149,10759.719696596649
2150,9173.660714779728
2151,12384.458416166723
2152,5240.375143839206
2153,11979.003034450476
2154,10661.377480357434
2155,8588.584437109757
2156,7170.935484191869
2157,8756.76615506212
2158,5015.224317058267
2159,2739.5194157617684
2160,9755.651773034871
2161,12267.454384877115
2162,13120.700635194393
2163,5665.008995959293
2164,10026.769950584026
2165,6761.901688524639
2166,7017.085400483556
2167,11329.661460246229
2168,10439.753008608117
2169,5741.315890365891
2170,10991.202808373127
2171,8447.112880899356
2172,13105.226541051701
2173,8325.92938276032
2174,7133.150944021825
2175,7290.181959957713
2176,7924.3434117818615
2177,9741.059493982899
2178,10959.442187926088
2179,8635.177183472577
2180,8949.97125374355
2181,7020.075455897534
2182,10608.956054747427
2183,7731.195550638235
2184,8680.457218984639
2185,10594.323438742793
2186,10118.760071579367
2187,12930.254552759874
2188,1232.0483590708818
2189,10476.920406479087
2190,6588.99257817931
2191,12967.308549858788
2192,13287.439122153017
2193,9389.359637192521
2194,3959.704049376715
2195,4122.238632681399
2196,13263.527056884526
2197,4560.090512197505
2198,8388.360293613074
2199,8330.863135634467
2200,3344.633606605654
2201,11821.546038887118
2202,7448.654031812344
2203,12903.42058328888
2204,3769.9178395820068
2205,6852.05652765475
2206,10402.826228964148
2207,6549.749189987711
2208,12627.446860261656
2209,6287.522214341127
2210,5903.9493423139575
2211,11203.024267333722
2212,1654.2722066815793
2213,10135.973795184309
2214,10197.823889268406
2215,11276.022354877194
2216,9787.17013674759
2217,11081.669406319992
2218,10173.64611561639
2219,11523.737201463064
2220,9784.540069456236
2221,7361.279164457232
2222,9003.350390644484
2223,2416.112977477042
2224,8502.740485100636
2225,8908.541560115204
2226,13127.996051728627
2227,8915.239780318663
2228,8937.736838615205
2229,3443.990089083182
2230,6879.665102162323
2231,12839.531115624315
2232,11959.482262849007
2233,10148.813815567208
2234,12493.016120414912
2235,11242.428627043653
2236,6932.616700462124
2237,10280.931476268197
2238,12496.070455376432
2239,13142.025114486865
2240,10276.69957264777
2241,4500.739626132249
2242,8600.860262008831
2243,7360.266162542834
2244,8035.553874009444
2245,4984.91113499098
2246,12637.33288875709
2247,12148.657556673947
2248,11375.797990412144
2249,11835.046200309978
2250,11213.39922389625
2251,8623.458388672509
2252,4295.207636255213
2253,5225.70830600522
2254,12553.37003840202
2255,10611.362969648315
2256,10736.523327489416
2257,9763.600567977066
2258,4832.50648276073
2259,8953.500228479837
2260,6556.4986069538445
2261,4675.144501935431
2262,11582.430452596474
2263,7137.931679009589
2264,11090.483978424832
2265,6850.141949990922
2266,12539.278048039285
2267,11897.263705865893
2268,12353.6561330463
2269,11442.275912541609
2270,5936.379775004167
2271,13054.851957667535
2272,13169.136709213237
2273,5306.699525439442
2274,6095.377922449042
2275,6401.606152739955
2276,12256.751165147713
2277,13293.069312605689
2278,13251.127323563258
2279,6074.1694022989695
2280,7889.09783302317
2281,11745.119776707978
2282,920.1155857219451
2283,10698.44496880729
2284,9914.997236348368
2285,9463.17331936877
2286,7300.8623453640885
2287,9332.07421860147
2288,9329.173290465553
2289,5412.586413082317
2290,6351.725256684636
2291,6847.3855592939335
2292,6195.575793844232
2293,9806.402792796267
2294,10944.96404158557
2295,8103.752538998857
2296,8732.936593356151
2297,6658.334918683447
2298,8075.249754552454
2299,12430.044672715285
2300,12981.696451886874
2301,9554.821484828564
2302,3358.776412712343
2303,3504.057335748267
2304,9716.211712588743
2305,9455.233231267219
2306,4444.654674833764
2307,7499.674691907638
2308,10992.226555043597
2309,10159.01371203185
2310,12088.134364705496
2311,12854.646884144619
2312,3730.240455466972
2313,9400.311523466007
2314,1566.0855729899808
2315,9416.283985007576
2316,7371.642461581223
2317,4088.6216480841226
2318,1995.9738960282718
2319,11570.281488819342
2320,11336.436395375462
2321,11871.2075085794
2322,8760.409066297669
2323,9095.417191022623
2324,6179.041527163527
2325,7180.399888166296
2326,9504.524346061415
2327,4005.790561344513
2328,11690.716488102686
2329,4967.5769515131615
2330,8980.074259751309
2331,5547.423526060009
2332,6052.125151085544
2333,10749.43895990931
2334,8327.6134781878
2335,7350.55050096293
2336,6502.31918415522
2337,8464.103804587452
2338,10965.010715082564
2339,10294.653535419715
2340,8075.682919739647
2341,13191.190813144467
2342,6297.5154980973575
2343,10256.430867706958
2344,9476.811033508466
2345,12068.90945546866
2346,9570.127902478102
2347,7667.981477437398
2348,12359.463470688355
2349,7849.928732641585
2350,11916.994914632563
2351,7748.922133465033
2352,10615.878744679629
2353,11271.005886688288
2354,8409.223229166804
2355,12046.831712630328
2356,8064.726572160303
2357,8111.6684842037075
2358,9117.716932505266
2359,13236.555243842568
2360,5230.170809518709
2361,11965.036053390902
2362,11975.401946330492
2363,10156.641242208554
2364,1706.0128743492521
2365,10073.598601977907
2366,12753.489483061134
2367,12348.748475642238
2368,13072.34369389048
2369,5503.268702530829
2370,4615.972727020139
2371,8369.169690985786
2372,9620.235859482907
2373,8242.94450146532
2374,8498.08095477719
2375,5707.404507970705
2376,7975.780737974361
2377,10591.362436193142
2378,12768.694347395036
2379,6663.442011704674
2380,10556.085745569122
2381,13035.819061288488
2382,7876.058949064897
2383,6144.360662272685
2384,3984.596937335799
2385,10542.599221601497
2386,10908.65920061342
2387,11169.211573940587
2388,8627.923405542635
2389,12649.122307951795
2390,7835.961117778307
2391,11640.47719406671
2392,6835.666362399612
2393,13015.184951967782
2394,10375.228283472637
2395,9599.735065438634
2396,6777.803611836209
2397,11109.810679763854
2398,4676.752084228426
2399,5436.613260969311
2400,6904.02765906146
2401,9344.783759139007
2402,2077.8805173352903
2403,7748.209467086125
2404,9725.819351467324
2405,5565.186277937034
2406,1875.7435944378235
2407,12400.774601040945
2408,5346.4222961297655
2409,7865.8325076535675
2410,6462.033952524443
2411,9719.726082265615
2412,8174.497060986302
2413,9394.122079830053
2414,11721.136194867882
2415,11407.099006693035
2416,6936.737090050321
2417,4453.367972797499
2418,8574.6053817439
2419,4544.210571669599
2420,10377.63568906735
2421,13251.485767919257
2422,8698.754900998942
2423,9127.152166691783
2424,11521.24004397123
2425,10113.160388745642
2426,12889.038969312758
2427,10827.409794099272
2428,12465.764642594058
2429,8900.81003670684
2430,10135.610364940505
2431,13018.856708584995
2432,7814.700967788694
2433,7188.005696803448
2434,10786.04856037651
2435,10921.897518263846
2436,10339.844348830562
2437,12152.4352944888
2438,12947.515422028955
2439,12146.56389872721
2440,12973.476447514653
2441,9913.237402443194
2442,6247.929657811988
2443,10790.708847742473
2444,5696.861202879011
2445,8649.470202369846
2446,8857.259261681518
2447,5033.177974587988
2448,5962.742052008758
2449,5061.885091118425
2450,7925.759051089868
2451,7291.744111322983
2452,8436.807197719563
2453,12665.33905049619
2454,1967.0631349324246
2455,8178.02910063494
2456,8356.292990048092
2457,10835.098900466613
2458,11653.616376787308
2459,2096.942080156448
2460,3613.0611708732586
2461,4597.073412407825
2462,11425.127717189343
2463,12575.330271487517
2464,11169.899831743474
2465,12719.41240028462
2466,8580.688213353542
2467,13188.551057971428
2468,12887.088426507891
2469,11380.140159206028
2470,10720.439183230808
2471,10656.93275623689
2472,3860.9147374455597
2473,11636.12521507115
2474,6757.9315384568845
2475,3802.9737894317104
2476,5903.910835654425
2477,7434.1625968644385
2478,13050.19493818818
2479,9174.987416094209
2480,2860.6217268916416
2481,5505.402064874427
2482,4633.023629904468
2483,10494.48082543808
2484,7713.401226949351
2485,12601.077087118185
2486,12887.592348728442
2487,5389.938907366248
2488,12275.039628728406
2489,638.0642960983354
2490,10225.93937006677
2491,6741.645381714758
2492,12615.587113580592
2493,10079.191946423041
2494,11908.740216454376
2495,7643.825345138411
2496,13049.049933145365
2497,13129.270553004937
2498,4240.72069278382
2499,10675.237803863494
2500,9314.57286006727
2501,12830.965209021191
2502,6504.181345479914
2503,8527.680945236267
2504,12322.651359148727
2505,3595.068765286769
2506,10822.207910607667
2507,9078.441269689061
2508,11373.728651401452
2509,4126.631038971392
2510,10512.279930450148
2511,5845.230862794153
2512,9161.546353447011
2513,12369.598099341785
2514,12010.126717187635
2515,7663.908613517852
2516,10104.167694573809
2517,12364.659774551686
2518,13271.944271294282
2519,7892.952941352093
2520,12980.728428063223
2521,9407.29311911857
2522,12849.56397697071
2523,10282.268971998717
2524,5529.412280351291
2525,9837.037539388872
2526,12939.497691291428
2527,8766.146268860615
2528,9553.556600671624
2529,5663.076448157603
2530,7328.643916848211
2531,9635.52648581387
2532,9812.05722257167
2533,10018.629101292714
2534,8593.987644817618
2535,8888.307696640266
2536,7101.276217314648
2537,11753.796592663108
2538,10185.631688938403
2539,12880.938545232724
2540,8385.778631201365
2541,7918.648369848827
2542,11722.311966884146
2543,8440.126867139154
2544,2959.257211614095
2545,6337.079974032466
2546,5661.108447122958
2547,5298.590595438686
2548,8852.979513843475
2549,11211.206821663547
2550,12475.454102171912
2551,13021.91029279204
2552,11180.250432440653
2553,9761.897325493335
2554,9713.756738702543
2555,12429.85029452598
2556,5761.017251862102
2557,6250.610138287466
2558,11744.685776514865
2559,11112.204193277335
2560,7999.16355825454
2561,5201.390350850789
2562,9556.415097235464
2563,11679.591459583364
2564,12856.590893657996
2565,5281.904035981432
2566,9657.468115857157
2567,6352.483575040832
2568,4444.616216430824
2569,8558.068933201956
2570,12108.206382368882
2571,6290.289012833603
2572,1109.392367588404
2573,9776.054256239897
2574,12290.814799465841
2575,8619.974626059717
2576,10983.66187294413
2577,10122.14823971551
2578,12942.674426956226
2579,9786.497266418944
2580,5475.119344679207
2581,11154.234443184836
2582,3260.542222296392
2583,12218.998313022195
2584,2971.1609582158426
2585,11306.843786401203
2586,10390.294405093335
2587,4287.72439093256
2588,7936.892188635633
2589,10842.522913740944
2590,12280.768144819667
2591,12406.330332522717
2592,8836.740913461266
2593,11782.554410565184
2594,2864.441307127413
2595,9011.064090471571
2596,7909.642080782662
2597,6471.664849286147
2598,13014.123122012905
2599,11558.015600696477
2600,11162.123892933396
2601,10904.266593687138
2602,11275.03220164484
2603,10531.234885827138
2604,9190.918037384505
2605,11311.783117128796
2606,7786.766635783868
2607,10599.30057481395
2608,576.8808460268592
2609,11999.972013537876
2610,10588.293611299148
2611,10515.171921873694
2612,8278.057395453434
2613,4854.800582545425
2614,9883.023429847817
2615,12498.30229405511
2616,7777.948877256148
2617,8979.268123301314
